Energy,Futures,NYMEX,CAISO SP15 EZ Gen Hub 5 MW Peak Calendar-Month Day-Ahead LMP Futures,E9X:SA,PA,SA,No,0.01,Note 2,K,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,CAISO SP15 EZ Gen Hub 5 MW Peak Calendar-Month Day-Ahead LMP Futures,PA:XS,PA,XS,No,0.01,Note 2,K,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,CAISO SP15 EZ Gen Hub 5 MW Peak Calendar-Month Real-Time LMP Futures,1ZA,PA,Outright,No,0.01,$0.80 ,K,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,CAISO NP15 EZ Gen Hub 5 MW Off-Peak Calendar-Day Day-Ahead LMP Futures,2ZW,PA,Outright,No,0.01,$0.05,K,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,CAISO NP15 EZ Gen Hub 5 MW Off-Peak Calendar-Day Day-Ahead LMP Futures,2ZW:SA,PA,SA,No,0.01,Note 2,K,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,CAISO NP15 EZ Gen Hub 5 MW Off-Peak Calendar-Day Real-Time LMP Futures,2JW,PA,Outright,No,0.01,$0.05,K,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,CAISO NP15 EZ Gen Hub 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures,3XW,PA,Outright,No,0.01,$0.05,K,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,CAISO NP15 EZ Gen Hub 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures,3XW:SA,PA,SA,No,0.01,Note 2,K,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,CAISO NP15 EZ Gen Hub 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures,PA:XS,PA,XS,No,0.01,Note 2,K,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,CAISO NP15 EZ Gen Hub 5 MW Off-Peak Calendar-Month Real-Time LMP Futures,2D,PA,Outright,No,0.01,$0.05,K,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,CAISO NP15 EZ Gen Hub 5 MW Peak Calendar-Day Day-Ahead LMP Futures,3ZW,PA,Outright,No,0.01,$0.80 ,K, ,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,CAISO NP15 EZ Gen Hub 5 MW Peak Calendar-Day Day-Ahead LMP Futures,3ZW:SA,PA,SA,No,0.01,Note 2,K,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,CAISO NP15 EZ Gen Hub 5 MW Peak Calendar-Day Real-Time LMP Futures,2FW,PA,Outright,No,0.01,$0.80 ,K,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,CAISO NP15 EZ Gen Hub 5 MW Peak Calendar-Day Real-Time LMP Futures,2FW:SA,PA,SA,No,0.01,$0.80 ,K,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,CAISO NP15 EZ Gen Hub 5 MW Peak Calendar-Month Day-Ahead LMP Futures,4XW,PA,Outright,No,0.01,$0.80 ,K,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,CAISO NP15 EZ Gen Hub 5 MW Peak Calendar-Month Day-Ahead LMP Futures,4XW:SA,PA,SA,No,0.01,Note 2,K,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,CAISO NP15 EZ Gen Hub 5 MW Peak Calendar-Month Day-Ahead LMP Futures,PA:XS,PA,XS,No,0.01,Note 2,K,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,CAISO NP15 EZ Gen Hub 5 MW Peak Calendar-Month Real-Time LMP Futures,1Y,PA,Outright,No,0.01,$0.80 ,K,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT Daily Load Forecast Futures ,EMC,PA,Outright,No,0.1,$0.10,K,,,,100%,,,,5.00,25.0,5.00,150.0,No,999,31,1,78,386,50.0
Energy,Futures,NYMEX,ERCOT Daily Load Forecast Futures ,EMC:SA,PA,SA,No,0.1,Note 2,K,,,,100%,,,,5.00,25.0,5.00,150.0,No,999,31,1,78,386,50.0
Energy,Futures,NYMEX,ERCOT Houston 345 kV Hub 5 MW Off-Peak Calendar-Day Futures,AI4,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT Houston 345 kV Hub 5 MW Off-Peak Futures,AI2,ZZ,Outright,No,0.01,$0.05 ,F,,,,100%,,,,0.01,0.01,0.01,0.03,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT Houston 345 kV Hub 5 MW Peak Calendar-Day Futures,AI3,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT Houston 345 kV Hub 5 MW Peak Futures,AI1,ZZ,Outright,No,0.01,$0.80 ,F,,,,100%,,,,0.01,0.01,0.01,0.03,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT Houston 345 kV Hub Day-Ahead 5 MW Off-Peak Futures,EAA,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT Houston 345 kV Hub Day-Ahead 5 MW Off-Peak Calendar-Day Futures,EAE,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT Houston 345 kV Hub Day-Ahead 5 MW Peak Futures,YHE,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT Houston 345 kV Hub Day-Ahead 5 MW Peak Calendar-Day Futures,YHF,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT North 345 kV Hub 5 MW Off-Peak Calendar-Day Futures,AP1,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT North 345 kV Hub 5 MW Off-Peak Futures,AI6,ZZ,Outright,No,0.01,$0.05 ,F,,,,100%,,,,0.01,0.01,0.01,0.03,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT North 345 kV Hub 5 MW Peak Calendar-Day Futures,AI7,ZZ,Outright,No,0.01,$0.80 ,F,,,,100%,,,,0.01,0.01,0.01,0.03,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT North 345 kV Hub 5 MW Peak Futures,AI5,ZZ,Outright,No,0.01,$0.80 ,F,,,,100%,,,,0.01,0.01,0.01,0.03,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT North 345 kV Hub Day-Ahead 5 MW Off-Peak Futures,ERL,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT North 345 kV Hub Day-Ahead 5 MW Off-Peak Calendar-Day Futures,YRP,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT North 345 kV Hub Day-Ahead 5 MW Peak Futures,EAC,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT North 345 kV Hub Day-Ahead 5 MW Peak Calendar-Day Futures,YRW,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT South 345 kV Hub 5 MW Off-Peak Futures,AJ1,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT South 345 kV Hub 5 MW Off-Peak Calendar-Day Futures,AM1,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT South 345 kV Hub 5 MW Peak Calendar-Day Futures,AK1,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT South 345 kV Hub 5 MW Peak Futures,AI9,ZZ,Outright,No,0.01,$0.80 ,F,,,,100%,,,,0.01,0.01,0.01,0.03,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT South 345 kV Hub Day-Ahead 5 MW Off-Peak Futures,EAB,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT South 345 kV Hub Day-Ahead 5 MW Off-Peak Calendar-Day Futures,ENP,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT South 345 kV Hub Day-Ahead 5 MW Peak Futures,YUE,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT South 345 kV Hub Day-Ahead 5 MW Peak Calendar-Day Futures,EUB,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT West 345 kV Hub 5 MW Off-Peak Calendar-Day Futures,AR4,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT West 345 kV Hub 5 MW Off-Peak Futures,AO1,ZZ,Outright,No,0.01,$0.05 ,F,,,,100%,,,,0.01,0.01,0.01,0.03,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT West 345 kV Hub 5 MW Peak Calendar-Day Futures,AR1,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT West 345 kV Hub 5 MW Peak Futures,AN1,ZZ,Outright,No,0.01,$0.80 ,F,,,,100%,,,,0.01,0.01,0.01,0.03,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT West 345 kV Hub Day-Ahead 5 MW Off-Peak Futures,YWK,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT West 345 kV Hub Day-Ahead 5 MW Off-Peak Calendar-Day Futures,YWF,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT West 345 kV Hub Day-Ahead 5 MW Peak Futures,YWE,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ERCOT West 345 kV Hub Day-Ahead 5 MW Peak Calendar-Day Futures,EAW,PA,Outright,No,0.01,$0.05,F,,,,100%,,,,0.01,0.01,0.01,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ISO New England Connecticut Zone Off-Peak Calendar-Day 5 MW Day-Ahead LMP Futures (DAILY POWER FUTURES),NCO,PW,Outright,No,0.01,$0.05,F, ,,,100%,,,,1.00,1.00,1.00,3.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England Maine Zone Off-Peak Calendar-Day 5 MW Day-Ahead LMP Futures (DAILY POWER FUTURES),NMO,PW,Outright,No,0.01,$0.05,F, ,,,100%,,,,1.00,1.00,1.00,3.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England New Hampshire Zone Off-Peak Calendar-Day 5 MW Day-Ahead LMP Futures (DAILY POWER FUTURES),NHO,PW,Outright,No,0.01,$0.05,F, ,,,100%,,,,1.00,1.00,1.00,3.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England North East Massachusetts Zone Off-Peak Calendar-Day 5 MW Day-Ahead LMP Futures (DAILY POWER FUTURES),NEO,PW,Outright,No,0.01,$0.05,F, ,,,100%,,,,1.00,1.00,1.00,3.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England Rhode Island Zone Off-Peak Calendar-Day 5 MW Day-Ahead LMP Futures (DAILY POWER FUTURES),NRO,PW,Outright,No,0.01,$0.05,F, ,,,100%,,,,1.00,1.00,1.00,3.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England South East Massachusetts Zone Off-Peak Calendar-Day 5 MW Day-Ahead LMP Futures (DAILY POWER FUTURES),NSO,PW,Outright,No,0.01,$0.05,F,,,,100%,,,,1.00,1.00,1.00,3.00,No,999,,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England West Central Massachusetts Zone Off-Peak Calendar-Day 5 MW Day-Ahead LMP Futures (DAILY POWER FUTURES),NWO,PW,Outright,No,0.01,$0.05,F, ,,,100%,,,,1.00,1.00,1.00,3.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England Connecticut Zone Peak Calendar-Day 5 MW Day-Ahead LMP Futures (DAILY POWER FUTURES),NTP,PW,Outright,No,0.01,$0.05,F, ,,,100%,,,,1.00,1.00,1.00,3.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England Maine Zone Peak Calendar-Day 5 MW Day-Ahead LMP Futures (DAILY POWER FUTURES),NMP,PW,Outright,No,0.01,$0.05,F, ,,,100%,,,,1.00,1.00,1.00,3.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England New Hampshire Zone Peak Calendar-Day 5 MW Day-Ahead LMP Futures (DAILY POWER FUTURES),NHP,PW,Outright,No,0.01,$0.05,F, ,,,100%,,,,1.00,1.00,1.00,3.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England North East Massachusetts Zone Peak Calendar-Day 5 MW Day-Ahead LMP Futures (DAILY POWER FUTURES),NNP,PW,Outright,No,0.01,$0.05,F, ,,,100%,,,,1.00,1.00,1.00,3.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England Rhode Island Zone Peak Calendar-Day 5 MW Day-Ahead LMP Futures (DAILY POWER FUTURES),NRP,PW,Outright,No,0.01,$0.05,F, ,,,100%,,,,1.00,1.00,1.00,3.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England South East Massachusetts Zone Peak Calendar-Day 5 MW Day-Ahead LMP Futures (DAILY POWER FUTURES),NSP,PW,Outright,No,0.01,$0.05,F, ,,,100%,,,,1.00,1.00,1.00,3.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England West Central Massachusetts Zone Peak Calendar-Day 5 MW Day-Ahead LMP Futures (DAILY POWER FUTURES),NWP,PW,Outright,No,0.01,$0.05,F, ,,,100%,,,,1.00,1.00,1.00,3.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England Connecticut Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures,AP3,ZZ,Outright,No,0.05,$0.25 ,F,,,,100%,,,,0.05,0.05,0.05,0.05,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ISO New England Connecticut Zone 5 MW Peak Calendar-Month Day-Ahead LMP Futures,AP2,ZZ,Outright,No,0.05,$4.00 ,F,,,,100%,,,,0.05,0.05,0.05,0.05,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ISO New England Mass Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures,H2L,PW,Outright,"Yes, Note 5",0.05,$0.25 ,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England Mass Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures,H2L-H2L,PW,SP,"Yes, Note 5",0.05,$0.25 ,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England Mass Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures,H2L:SA,PW,SA,No,0.05,Note 2,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England Mass Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures,H2L:SB,PW,SB,"Yes, Note 5",0.05,Note 2,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England Maine Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures,AW2,ZZ,Outright,No,0.05,$0.25 ,F,,,,100%,,,,0.05,0.05,0.05,0.05,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ISO New England Maine Zone 5 MW Peak Calendar-Month Day-Ahead LMP Futures,AP9,ZZ,Outright,No,0.05,$4.00 ,F,,,,100%,,,,0.05,0.05,0.05,0.05,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ISO New England Mass Hub 5 MW Peak Calendar-Month Day-Ahead LMP Futures,AU6,ZZ,Outright,No,0.05,$4.00 ,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England Mass Hub 5 MW Peak Calendar-Month Day-Ahead LMP Futures,AU6-AU6,ZZ,SP,"Yes, Note 5",0.05,$4.00 ,F,,,,100%,,,,0.50,0.25,0.50,1.50,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England Mass Hub 5 MW Peak Calendar-Month Day-Ahead LMP Futures,AU6:SA,ZZ,SA,No,0.05,Note 2,F,,,,100%,,,,2.00,1.00,2.00,8.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England Mass Hub Day-Ahead Off-Peak Calendar-Day 5 MW Futures,IDL,PW,Outright,No,0.05,$2.00 ,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England Mass Hub Day-Ahead Off-Peak Calendar-Day 5 MW Futures,IDL:SA,PW,SA,No,0.05,Note 2,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England Mass Hub Day-Ahead Peak Calendar-Day 5 MW Futures,COL,PW,Outright,No,0.05,$2.00 ,F, ,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,ISO New England New Hampshire Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures,AU3,ZZ,Outright,No,0.05,$0.25 ,F,,,,100%,,,,0.05,0.05,0.05,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ISO New England New Hampshire Zone 5 MW Peak Calendar-Month Day-Ahead LMP Futures,AU2,ZZ,Outright,No,0.05,$4.00 ,F,,,,100%,,,,0.05,0.05,0.05,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures,AP8,ZZ,Outright,No,0.05,$0.25 ,F,,,,100%,,,,0.05,0.05,0.05,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ISO New England North East Massachusetts Zone 5 MW Peak Calendar-Month Day-Ahead LMP Futures,AP7,ZZ,Outright,No,0.05,$4.00 ,F,,,,100%,,,,0.05,0.05,0.05,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ISO New England Rhode Island Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures,AU5,ZZ,Outright,No,0.05,$0.25 ,F,,,,100%,,,,0.05,0.05,0.05,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ISO New England Rhode Island Zone 5 MW Peak Calendar-Month Day-Ahead LMP Futures,AU4,ZZ,Outright,No,0.05,$4.00 ,F,,,,100%,,,,0.05,0.05,0.05,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ISO New England South East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures,AP5,ZZ,Outright,No,0.05,$0.25 ,F,,,,100%,,,,0.05,0.05,0.05,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ISO New England South East Massachusetts Zone 5 MW Peak Calendar-Month Day-Ahead LMP Futures,AP4,ZZ,Outright,No,0.05,$4.00 ,F,,,,100%,,,,0.05,0.05,0.05,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ISO New England West Central Massachusetts Zone 5 MW Off-Peak Calendar-Month Day Ahead LMP Futures,AL9,ZZ,Outright,No,0.05,$0.25 ,F,,,,100%,,,,0.05,0.05,0.05,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,ISO New England West Central Massachusetts Zone 5 MW Peak Calendar-Month Day-Ahead LMP Futures,AR6,ZZ,Outright,No,0.05,$4.00 ,F, ,,,100%,,,,0.05,0.05,0.05,0,No,999,31,1,78,386,0
Energy,Futures,NYMEX,PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures,E4L,PW,Outright,"Yes, Note 5",0.05,$0.25 ,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures,E4L-E4L,PW,SP,"Yes, Note 5",0.05,$0.25 ,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures,"E4L-K2L,
E4L-N9L",PW,IS,"Yes, Note 5",0.05,$0.25 ,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures,E4L:SA,PW,SA,No,0.05,Note 2,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures,E4L:SB,PW,SB,"Yes, Note 5",0.05,Note 2,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,PJM Western Hub Day-Ahead Off-Peak Calendar-Month 5 MW Futures,PW:XS,PW,XS,"Yes, Note 5",0.05,Note 2,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,PJM Western Hub Real-Time Peak Average Price Monthly Futures 5 MW,SRT,PW,Outright,"Yes, Note 5",0.05,$0.25 ,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,PJM Western Hub Day-Ahead Peak Average Price Monthly Futures 5 MW,SDD,PW,Outright,"Yes, Note 5",0.05,$0.25 ,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,Midwest ISO Indiana Hub (formerly Cinergy Hub) Day-Ahead Off-Peak Calendar-Month 5 MW Futures,K2L,PW,Outright,"Yes, Note 5",0.05,$0.25 ,F, ,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,Midwest ISO Indiana Hub (formerly Cinergy Hub) Day-Ahead Off-Peak Calendar-Month 5 MW Futures,K2L-K2L,PW,SP,"Yes, Note 5",0.05,$0.25 ,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,Midwest ISO Indiana Hub (formerly Cinergy Hub) Day-Ahead Off-Peak Calendar-Month 5 MW Futures,K2L-EJL,PW,IS,"Yes, Note 5",0.05,$0.25 ,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,Midwest ISO Indiana Hub (formerly Cinergy Hub) Day-Ahead Off-Peak Calendar-Month 5 MW Futures,K2L:SA,PW,SA,No,0.05,Note 2,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,Midwest ISO Indiana Hub (formerly Cinergy Hub) Day-Ahead Off-Peak Calendar-Month 5 MW Futures,K2L:SB,PW,SB,"Yes, Note 5",0.05,Note 2,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,Midwest ISO Indiana Hub (formerly Cinergy Hub) Day-Ahead Off-Peak Calendar-Month 5 MW Futures,PW:XS,PW,XS,"Yes, Note 5",0.05,Note 2,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,Midwest ISO Indiana Hub (formerly Cinergy Hub) Day-Ahead Peak Calendar-Month 5 MW Futures,H5L,PW,Outright,"Yes, Note 5",0.05,$4.00 ,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,Midwest ISO Indiana Hub (formerly Cinergy Hub) Day-Ahead Peak Calendar-Month 5 MW Futures,H5L-H5L,PW,SP,"Yes, Note 5",0.05,$4.00 ,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,Midwest ISO Indiana Hub (formerly Cinergy Hub) Day-Ahead Peak Calendar-Month 5 MW Futures,H5L:SA,PW,SA,No,0.05,Note 2,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,Midwest ISO Indiana Hub (formerly Cinergy Hub) Day-Ahead Peak Calendar-Month 5 MW Futures,H5L:SB,PW,SB,"Yes, Note 5",0.05,Note 2,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,Midwest ISO Indiana Hub (formerly Cinergy Hub) Day-Ahead Peak Calendar-Month 5 MW Futures,PW:XS,PW,XS,"Yes, Note 5",0.05,Note 2,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,Midwest ISO Indiana Hub 5 MW Off-Peak Calendar-Day Day-Ahead Futures,FAL,PW,Outright,"Yes, Note 5",0.05,$0.25 ,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,Midwest ISO Indiana Hub 5 MW Off-Peak Calendar-Day Day-Ahead Futures,FAL:SA,PW,SA,No,0.05,Note 2,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
Energy,Futures,NYMEX,Midwest ISO Indiana Hub 5 MW Off-Peak Calendar-Day Day-Ahead Futures,PW:XS,PW,XS,"Yes, Note 5",0.05,Note 2,F,,,,100%,,,,2.00,1.00,2.00,6.00,No,999,31,1,78,386,2.00
